unix_time,air_temp,air_pressure,thermistor_1,internal_temp
1754145627,24.90627098083496,1021.6652221679688,71.64128875732422,16.37129020690918
1754145624,24.901626586914062,1021.630126953125,71.64128875732422,16.37129020690918
1754145621,24.910917282104492,1021.7240600585938,71.64128875732422,16.37129020690918
1754145618,24.901626586914062,1021.7014770507812,71.64128875732422,16.37129020690918
1754145615,24.901626586914062,1021.6063232421875,71.64128875732422,16.37129020690918
1754145612,24.90627098083496,1021.6414184570312,71.64128875732422,16.37129020690918
1754145609,24.90627098083496,1021.7127685546875,71.64128875732422,16.839433670043945
1754145606,24.901626586914062,1021.6063232421875,71.64128875732422,16.37129020690918
